:START_ID(Authors),:END_ID(Pubs),:TYPE
844,831,Autoria
845,832,Autoria
806,833,Autoria
807,833,Autoria
846,833,Autoria
808,833,Autoria
847,834,Autoria
848,834,Autoria
849,835,Autoria
850,835,Autoria
851,835,Autoria
852,835,Autoria
663,836,Autoria
664,836,Autoria
771,837,Autoria
853,837,Autoria
854,838,Autoria
855,839,Autoria
856,839,Autoria
857,839,Autoria
831,840,Autoria
858,840,Autoria
636,841,Autoria
859,842,Autoria
799,843,Autoria
860,843,Autoria
861,844,Autoria
862,844,Autoria
863,844,Autoria
864,844,Autoria
865,845,Autoria
866,846,Autoria
586,846,Autoria
867,847,Autoria
868,847,Autoria
867,848,Autoria
813,848,Autoria
816,848,Autoria
869,849,Autoria
870,849,Autoria
871,850,Autoria
872,851,Autoria
873,852,Autoria
874,853,Autoria
875,853,Autoria
876,854,Autoria
731,855,Autoria
759,856,Autoria
877,856,Autoria
878,857,Autoria
879,857,Autoria
880,858,Autoria
881,858,Autoria
882,859,Autoria
883,860,Autoria
884,861,Autoria
213,861,Autoria
632,862,Autoria
885,863,Autoria
886,863,Autoria
887,864,Autoria
741,865,Autoria
726,866,Autoria
888,866,Autoria
889,866,Autoria
890,866,Autoria
891,867,Autoria
892,868,Autoria
893,869,Autoria
894,869,Autoria
895,870,Autoria
896,870,Autoria
897,870,Autoria
898,870,Autoria
899,871,Autoria
900,871,Autoria
901,872,Autoria
902,872,Autoria
903,872,Autoria
863,872,Autoria
904,873,Autoria
905,873,Autoria
742,874,Autoria
906,875,Autoria
907,875,Autoria
908,876,Autoria
586,877,Autoria
587,877,Autoria
909,878,Autoria
582,878,Autoria
910,878,Autoria
911,878,Autoria
912,879,Autoria
913,880,Autoria
914,880,Autoria
915,880,Autoria
916,881,Autoria
917,881,Autoria
918,881,Autoria
919,882,Autoria
920,883,Autoria
694,883,Autoria
921,884,Autoria
922,884,Autoria
923,884,Autoria
924,884,Autoria
925,885,Autoria
926,886,Autoria
927,887,Autoria
592,888,Autoria
928,889,Autoria
929,890,Autoria
930,891,Autoria
931,892,Autoria
932,893,Autoria
866,894,Autoria
586,894,Autoria
933,895,Autoria
934,895,Autoria
935,895,Autoria
618,896,Autoria
936,896,Autoria
937,896,Autoria
938,897,Autoria
939,898,Autoria
940,899,Autoria
616,900,Autoria
848,901,Autoria
941,902,Autoria
895,902,Autoria
666,902,Autoria
942,902,Autoria
691,902,Autoria
795,902,Autoria
597,902,Autoria
943,903,Autoria
922,904,Autoria
921,904,Autoria
944,904,Autoria
759,905,Autoria
945,906,Autoria
946,906,Autoria
947,906,Autoria
753,906,Autoria
694,907,Autoria
948,907,Autoria
949,908,Autoria
950,909,Autoria
951,909,Autoria
709,910,Autoria
952,911,Autoria
953,912,Autoria
954,912,Autoria
830,913,Autoria
955,914,Autoria
956,914,Autoria
957,914,Autoria
213,915,Autoria
958,915,Autoria
959,915,Autoria
960,916,Autoria
330,916,Autoria
961,917,Autoria
962,917,Autoria
963,918,Autoria
906,919,Autoria
964,919,Autoria
907,919,Autoria
965,920,Autoria
966,920,Autoria
967,921,Autoria
968,922,Autoria
969,922,Autoria
970,922,Autoria
971,922,Autoria
972,923,Autoria
973,923,Autoria
974,923,Autoria
975,923,Autoria
976,924,Autoria
977,924,Autoria
978,925,Autoria
979,926,Autoria
613,927,Autoria
980,928,Autoria
687,928,Autoria
981,929,Autoria
982,929,Autoria
983,929,Autoria
984,929,Autoria
985,930,Autoria
614,931,Autoria
941,932,Autoria
986,933,Autoria
987,934,Autoria
988,934,Autoria
989,934,Autoria
990,935,Autoria
991,936,Autoria
992,936,Autoria
993,936,Autoria
994,936,Autoria
866,937,Autoria
586,937,Autoria
632,938,Autoria
995,939,Autoria
996,939,Autoria
997,940,Autoria
998,940,Autoria
999,940,Autoria
1000,941,Autoria
625,942,Autoria
1001,942,Autoria
1002,942,Autoria
1003,943,Autoria
1004,944,Autoria
1005,944,Autoria
1006,944,Autoria
1007,944,Autoria
613,945,Autoria
612,945,Autoria
1008,945,Autoria
1009,946,Autoria
1010,946,Autoria
1011,947,Autoria
1012,948,Autoria
1013,949,Autoria
1014,950,Autoria
1015,951,Autoria
694,952,Autoria
1016,953,Autoria
726,954,Autoria
744,955,Autoria
1017,956,Autoria
1018,957,Autoria
213,958,Autoria
244,958,Autoria
1019,958,Autoria
1020,958,Autoria
1021,959,Autoria
691,960,Autoria
663,961,Autoria
664,961,Autoria
1022,962,Autoria
1023,963,Autoria
1024,964,Autoria
1025,964,Autoria
1026,965,Autoria
1027,965,Autoria
755,966,Autoria
754,966,Autoria
1028,967,Autoria
1029,968,Autoria
1030,968,Autoria
1031,968,Autoria
620,969,Autoria
1032,969,Autoria
1033,970,Autoria
1034,970,Autoria
1035,970,Autoria
1036,971,Autoria
1037,971,Autoria
1038,971,Autoria
759,972,Autoria
1039,972,Autoria
1040,973,Autoria
1041,973,Autoria
1042,974,Autoria
1043,975,Autoria
742,976,Autoria
1044,977,Autoria
1045,977,Autoria
1046,977,Autoria
636,978,Autoria
1047,979,Autoria
1048,980,Autoria
1049,980,Autoria
1050,981,Autoria
1051,981,Autoria
1052,981,Autoria
1053,981,Autoria
1054,982,Autoria
1055,982,Autoria
1056,982,Autoria
1057,983,Autoria
1058,983,Autoria
1059,984,Autoria
1060,985,Autoria
1061,985,Autoria
1062,986,Autoria
1063,987,Autoria
967,988,Autoria
1064,989,Autoria
1065,990,Autoria
1066,990,Autoria
1067,991,Autoria
1068,992,Autoria
1069,993,Autoria
1070,993,Autoria
1071,994,Autoria
1072,995,Autoria
1073,995,Autoria
1074,995,Autoria
1075,995,Autoria
1076,995,Autoria
1077,995,Autoria
1078,996,Autoria
1079,996,Autoria
743,997,Autoria
745,997,Autoria
1080,997,Autoria
879,998,Autoria
1081,999,Autoria
1082,1000,Autoria
685,1001,Autoria
1083,1002,Autoria
759,1003,Autoria
1084,1003,Autoria
1085,1004,Autoria
1086,1005,Autoria
1087,1005,Autoria
731,1006,Autoria
1088,1007,Autoria
1089,1007,Autoria
1090,1008,Autoria
1087,1009,Autoria
1091,1010,Autoria
624,1010,Autoria
1092,1011,Autoria
1093,1011,Autoria
623,1012,Autoria
1094,1013,Autoria
1095,1013,Autoria
1096,1013,Autoria
1097,1014,Autoria
1098,1014,Autoria
1099,1015,Autoria
1100,1015,Autoria
1101,1016,Autoria
1102,1016,Autoria
1103,1016,Autoria
1104,1016,Autoria
1105,1017,Autoria
1106,1018,Autoria
1107,1018,Autoria
831,1019,Autoria
1108,1019,Autoria
1109,1019,Autoria
1110,1020,Autoria
1111,1021,Autoria
1112,1021,Autoria
1113,1022,Autoria
1114,1022,Autoria
1115,1023,Autoria
1116,1023,Autoria
729,1024,Autoria
1117,1024,Autoria
847,1025,Autoria
1118,1026,Autoria
1119,1026,Autoria
726,1027,Autoria
1120,1027,Autoria
728,1027,Autoria
1121,1028,Autoria
1122,1029,Autoria
1123,1029,Autoria
1124,1030,Autoria
1125,1031,Autoria
1126,1031,Autoria
1127,1031,Autoria
1128,1031,Autoria
1129,1031,Autoria
1130,1032,Autoria
1131,1033,Autoria
685,1034,Autoria
1132,1035,Autoria
1133,1035,Autoria
606,1035,Autoria
759,1036,Autoria
1134,1037,Autoria
1135,1037,Autoria
1136,1037,Autoria
1137,1037,Autoria
1138,1038,Autoria
1139,1039,Autoria
1140,1039,Autoria
1141,1040,Autoria
1142,1041,Autoria
945,1042,Autoria
946,1042,Autoria
1143,1042,Autoria
947,1042,Autoria
753,1042,Autoria
1144,1043,Autoria
1145,1043,Autoria
1146,1044,Autoria
1147,1045,Autoria
1148,1045,Autoria
1149,1046,Autoria
1150,1047,Autoria
1151,1047,Autoria
1152,1048,Autoria
1153,1048,Autoria
586,1049,Autoria
1154,1050,Autoria
1155,1050,Autoria
1156,1051,Autoria
1157,1051,Autoria
1158,1051,Autoria
593,1052,Autoria
1159,1053,Autoria
1160,1053,Autoria
1161,1053,Autoria
1162,1054,Autoria
1163,1055,Autoria
1096,1056,Autoria
1164,1056,Autoria
1165,1056,Autoria
610,1057,Autoria
1166,1058,Autoria
1167,1059,Autoria
612,1060,Autoria
613,1060,Autoria
613,1061,Autoria
693,1061,Autoria
612,1061,Autoria
740,1062,Autoria
1168,1062,Autoria
1169,1062,Autoria
1170,1063,Autoria
1171,1064,Autoria
1172,1064,Autoria
1173,1065,Autoria
1174,1065,Autoria
1175,1065,Autoria
586,1066,Autoria
587,1066,Autoria
831,1067,Autoria
1176,1068,Autoria
1177,1068,Autoria
1178,1069,Autoria
850,1070,Autoria
1179,1070,Autoria
1180,1070,Autoria
1181,1071,Autoria
1182,1072,Autoria
1183,1072,Autoria
1184,1072,Autoria
1185,1072,Autoria
1186,1072,Autoria
1187,1072,Autoria
885,1073,Autoria
1188,1074,Autoria
1189,1074,Autoria
1190,1075,Autoria
1191,1075,Autoria
1192,1075,Autoria
1189,1075,Autoria
1193,1076,Autoria
1194,1077,Autoria
1195,1078,Autoria
1196,1078,Autoria
1197,1079,Autoria
1198,1079,Autoria
1199,1080,Autoria
1142,1081,Autoria
1200,1082,Autoria
1201,1082,Autoria
1202,1082,Autoria
1203,1082,Autoria
1204,1082,Autoria
1205,1082,Autoria
1206,1083,Autoria
1207,1083,Autoria
1208,1084,Autoria
1209,1085,Autoria
1210,1085,Autoria
1211,1086,Autoria
1212,1086,Autoria
1213,1086,Autoria
1214,1086,Autoria
1215,1087,Autoria
1216,1087,Autoria
1217,1088,Autoria
1218,1089,Autoria
1198,1090,Autoria
1219,1090,Autoria
1220,1090,Autoria
1189,1090,Autoria
1221,1090,Autoria
1197,1090,Autoria
1222,1091,Autoria
1223,1091,Autoria
1224,1092,Autoria
1225,1092,Autoria
1226,1092,Autoria
1227,1093,Autoria
1228,1093,Autoria
1229,1093,Autoria
703,1093,Autoria
1207,1093,Autoria
1230,1094,Autoria
1231,1094,Autoria
1232,1094,Autoria
1233,1094,Autoria
1234,1095,Autoria
1235,1096,Autoria
1236,1097,Autoria
1237,1097,Autoria
1238,1097,Autoria
1196,1097,Autoria
1239,1098,Autoria
1240,1099,Autoria
1241,1099,Autoria
1242,1100,Autoria
1243,1101,Autoria
1244,1101,Autoria
1245,1102,Autoria
1246,1103,Autoria
1247,1103,Autoria
1248,1103,Autoria
1249,1104,Autoria
1250,1104,Autoria
1251,1104,Autoria
960,1104,Autoria
1252,1105,Autoria
1253,1105,Autoria
1231,1105,Autoria
1254,1105,Autoria
1255,1105,Autoria
1256,1106,Autoria
1257,1106,Autoria
1258,1106,Autoria
1259,1107,Autoria
1260,1107,Autoria
1261,1108,Autoria
1262,1108,Autoria
1263,1108,Autoria
1264,1109,Autoria
1265,1109,Autoria
1196,1109,Autoria
1266,1110,Autoria
1267,1110,Autoria
1268,1110,Autoria
1269,1111,Autoria
1270,1111,Autoria
1271,1111,Autoria
1272,1111,Autoria
1273,1112,Autoria
1274,1113,Autoria
1275,1114,Autoria
1276,1114,Autoria
1277,1114,Autoria
1278,1114,Autoria
1279,1114,Autoria
1280,1115,Autoria
1281,1116,Autoria
1282,1116,Autoria
1283,1116,Autoria
1284,1117,Autoria
1285,1117,Autoria
1286,1117,Autoria
1287,1118,Autoria
1288,1118,Autoria
1289,1118,Autoria
1290,1118,Autoria
1291,1119,Autoria
1292,1120,Autoria
1206,1120,Autoria
1271,1120,Autoria
1196,1120,Autoria
1226,1120,Autoria
1293,1121,Autoria
1294,1121,Autoria
1193,1122,Autoria
1295,1122,Autoria
1252,1123,Autoria
1296,1123,Autoria
1297,1124,Autoria
1298,1124,Autoria
1299,1125,Autoria
1291,1126,Autoria
1300,1126,Autoria
1190,1127,Autoria
1191,1127,Autoria
1192,1127,Autoria
1189,1127,Autoria
1301,1128,Autoria
1302,1128,Autoria
1303,1128,Autoria
1304,1128,Autoria
1305,1129,Autoria
1306,1130,Autoria
1307,1130,Autoria
1271,1131,Autoria
1308,1131,Autoria
1309,1131,Autoria
1310,1132,Autoria
1311,1132,Autoria
1312,1133,Autoria
1313,1134,Autoria
1314,1135,Autoria
1315,1136,Autoria
1316,1137,Autoria
1317,1137,Autoria
1318,1137,Autoria
1319,1138,Autoria
1320,1138,Autoria
1321,1139,Autoria
1322,1139,Autoria
1323,1140,Autoria
1324,1140,Autoria
1325,1141,Autoria
1326,1141,Autoria
1327,1141,Autoria
1328,1142,Autoria
1329,1142,Autoria
1330,1143,Autoria
1331,1143,Autoria
1332,1143,Autoria
1333,1144,Autoria
1334,1144,Autoria
1335,1145,Autoria
1336,1146,Autoria
1337,1146,Autoria
1338,1147,Autoria
1339,1147,Autoria
1340,1147,Autoria
1341,1148,Autoria
1342,1149,Autoria
1343,1149,Autoria
1344,1149,Autoria
1345,1150,Autoria
1346,1150,Autoria
1347,1150,Autoria
1348,1150,Autoria
1349,1151,Autoria
1350,1151,Autoria
1351,1152,Autoria
1352,1153,Autoria
1353,1153,Autoria
1354,1154,Autoria
1355,1154,Autoria
1356,1154,Autoria
1357,1154,Autoria
1328,1155,Autoria
1358,1155,Autoria
1359,1155,Autoria
1329,1155,Autoria
1360,1156,Autoria
1361,1156,Autoria
1362,1157,Autoria
1363,1157,Autoria
1364,1158,Autoria
1365,1159,Autoria
1366,1159,Autoria
1367,1160,Autoria
1368,1160,Autoria
1369,1161,Autoria
1370,1161,Autoria
1347,1161,Autoria
1371,1162,Autoria
1372,1162,Autoria
1373,1162,Autoria
1374,1163,Autoria
1375,1163,Autoria
1376,1163,Autoria
1377,1164,Autoria
1378,1164,Autoria
1379,1164,Autoria
1380,1165,Autoria
1381,1165,Autoria
1382,1166,Autoria
1383,1166,Autoria
1384,1166,Autoria
1385,1166,Autoria
1386,1166,Autoria
1387,1167,Autoria
1388,1167,Autoria
1347,1167,Autoria
1389,1167,Autoria
1390,1168,Autoria
1391,1168,Autoria
1392,1168,Autoria
1393,1169,Autoria
1394,1170,Autoria
1395,1171,Autoria
1396,1172,Autoria
1397,1173,Autoria
1398,1173,Autoria
1399,1174,Autoria
1400,1174,Autoria
1401,1174,Autoria
1402,1174,Autoria
1403,1175,Autoria
1404,1176,Autoria
1405,1176,Autoria
1406,1176,Autoria
1407,1177,Autoria
1408,1177,Autoria
1409,1178,Autoria
1410,1178,Autoria
1411,1178,Autoria
1412,1179,Autoria
1413,1179,Autoria
1414,1179,Autoria
1415,1179,Autoria
1416,1180,Autoria
1417,1181,Autoria
1418,1181,Autoria
1419,1181,Autoria
1420,1182,Autoria
1381,1182,Autoria
1421,1183,Autoria
1422,1183,Autoria
1423,1183,Autoria
1424,1184,Autoria
1425,1184,Autoria
1426,1185,Autoria
1427,1185,Autoria
1428,1186,Autoria
1429,1187,Autoria
1347,1187,Autoria
45,1187,Autoria
1430,1188,Autoria
1431,1189,Autoria
1432,1189,Autoria
1433,1190,Autoria
1434,1191,Autoria
1435,1192,Autoria
1425,1192,Autoria
1347,1192,Autoria
1369,1193,Autoria
1436,1193,Autoria
1437,1194,Autoria
1438,1194,Autoria
1439,1194,Autoria
1440,1195,Autoria
1441,1195,Autoria
1442,1195,Autoria
1443,1195,Autoria
1370,1196,Autoria
1444,1196,Autoria
1347,1196,Autoria
1445,1197,Autoria
1446,1197,Autoria
1447,1197,Autoria
1448,1197,Autoria
1449,1198,Autoria
1450,1198,Autoria
1451,1198,Autoria
1452,1199,Autoria
1453,1199,Autoria
1454,1200,Autoria
1455,1201,Autoria
1456,1201,Autoria
1457,1202,Autoria
1458,1202,Autoria
1459,1203,Autoria
1460,1203,Autoria
1461,1203,Autoria
1462,1204,Autoria
1463,1204,Autoria
1464,1205,Autoria
1465,1205,Autoria
1466,1205,Autoria
1341,1206,Autoria
1328,1206,Autoria
1467,1207,Autoria
1468,1207,Autoria
1469,1207,Autoria
1470,1208,Autoria
1471,1209,Autoria
1472,1209,Autoria
1473,1209,Autoria
1474,1210,Autoria
1475,1211,Autoria
1476,1211,Autoria
1477,1212,Autoria
1359,1213,Autoria
1328,1213,Autoria
1419,1213,Autoria
1478,1214,Autoria
1479,1214,Autoria
1480,1215,Autoria
1481,1215,Autoria
1482,1216,Autoria
1483,1216,Autoria
1484,1216,Autoria
1485,1217,Autoria
1486,1217,Autoria
1487,1217,Autoria
1488,1217,Autoria
1489,1217,Autoria
1490,1218,Autoria
1491,1219,Autoria
1492,1220,Autoria
1493,1221,Autoria
1494,1221,Autoria
1495,1222,Autoria
1471,1222,Autoria
1473,1222,Autoria
1496,1223,Autoria
1497,1224,Autoria
1498,1225,Autoria
1499,1226,Autoria
1500,1226,Autoria
1501,1227,Autoria
1381,1228,Autoria
1502,1228,Autoria
1503,1228,Autoria
1504,1229,Autoria
1505,1229,Autoria
1506,1230,Autoria
1507,1231,Autoria
1508,1232,Autoria
1509,1232,Autoria
1510,1232,Autoria
1511,1233,Autoria
1512,1234,Autoria
1513,1235,Autoria
1514,1236,Autoria
1515,1236,Autoria
1516,1237,Autoria
1517,1238,Autoria
1518,1239,Autoria
1519,1240,Autoria
1520,1241,Autoria
1521,1241,Autoria
1522,1242,Autoria
1523,1243,Autoria
1524,1243,Autoria
1525,1244,Autoria
1526,1245,Autoria
1527,1246,Autoria
1528,1247,Autoria
1529,1247,Autoria
1530,1248,Autoria
1531,1249,Autoria
1532,1249,Autoria
1533,1250,Autoria
1534,1251,Autoria
1535,1252,Autoria
1536,1253,Autoria
1537,1254,Autoria
1538,1255,Autoria
1539,1256,Autoria
1540,1257,Autoria
1541,1258,Autoria
1508,1259,Autoria
1542,1259,Autoria
1543,1260,Autoria
1544,1261,Autoria
1545,1262,Autoria
1546,1263,Autoria
1547,1264,Autoria
1548,1265,Autoria
1549,1265,Autoria
1550,1266,Autoria
1551,1267,Autoria
1552,1268,Autoria
1553,1269,Autoria
1554,1270,Autoria
1555,1270,Autoria
1556,1271,Autoria
1557,1272,Autoria
1558,1273,Autoria
1559,1274,Autoria
1550,1275,Autoria
1560,1276,Autoria
1561,1277,Autoria
1562,1278,Autoria
1563,1279,Autoria
1564,1280,Autoria
1565,1281,Autoria
1566,1282,Autoria
1508,1283,Autoria
1567,1283,Autoria
1568,1284,Autoria
1569,1285,Autoria
1570,1285,Autoria
1571,1286,Autoria
179,1287,Autoria
1531,1288,Autoria
1532,1288,Autoria
1572,1289,Autoria
1573,1290,Autoria
1574,1291,Autoria
1575,1292,Autoria
1576,1293,Autoria
1577,1294,Autoria
1578,1295,Autoria
1579,1296,Autoria
1580,1297,Autoria
1581,1298,Autoria
1582,1299,Autoria
1583,1300,Autoria
1584,1301,Autoria
1585,1302,Autoria
1586,1303,Autoria
1587,1304,Autoria
1588,1305,Autoria
1589,1305,Autoria
1590,1306,Autoria
1591,1306,Autoria
1592,1307,Autoria
1593,1308,Autoria
1594,1309,Autoria
1595,1310,Autoria
1596,1311,Autoria
1597,1312,Autoria
1598,1313,Autoria
1599,1314,Autoria
1600,1315,Autoria
1601,1316,Autoria
1551,1317,Autoria
1602,1318,Autoria
1603,1319,Autoria
1604,1320,Autoria
1579,1321,Autoria
1605,1322,Autoria
1606,1322,Autoria
1607,1323,Autoria
1604,1324,Autoria
1608,1325,Autoria
1609,1326,Autoria
1610,1327,Autoria
1611,1328,Autoria
1612,1329,Autoria
1613,1329,Autoria
1614,1330,Autoria
1615,1331,Autoria
1551,1332,Autoria
1616,1333,Autoria
1617,1334,Autoria
1618,1335,Autoria
1619,1336,Autoria
1620,1337,Autoria
1621,1338,Autoria
1622,1339,Autoria
1623,1340,Autoria
1624,1341,Autoria
1625,1342,Autoria
1626,1343,Autoria
1627,1344,Autoria
1625,1345,Autoria
1628,1346,Autoria
1629,1347,Autoria
1630,1348,Autoria
1631,1349,Autoria
1632,1350,Autoria
1633,1351,Autoria
1634,1352,Autoria
1635,1352,Autoria
1636,1352,Autoria
1637,1352,Autoria
1638,1353,Autoria
1639,1354,Autoria
1640,1354,Autoria
1641,1354,Autoria
1642,1355,Autoria
1643,1356,Autoria
1644,1357,Autoria
1645,1358,Autoria
1646,1359,Autoria
1647,1360,Autoria
1648,1361,Autoria
1649,1362,Autoria
1650,1363,Autoria
1607,1364,Autoria
1651,1365,Autoria
1652,1365,Autoria
1653,1366,Autoria
1654,1367,Autoria
1655,1368,Autoria
1656,1369,Autoria
1657,1370,Autoria
1658,1371,Autoria
1659,1372,Autoria
1660,1373,Autoria
1661,1374,Autoria
1662,1375,Autoria
1614,1376,Autoria
1663,1377,Autoria
1609,1377,Autoria
1664,1377,Autoria
1665,1378,Autoria
1551,1379,Autoria
1666,1380,Autoria
1667,1381,Autoria
1668,1382,Autoria
1669,1383,Autoria
1670,1384,Autoria
1671,1385,Autoria
1672,1386,Autoria
1673,1387,Autoria
1674,1388,Autoria
1675,1389,Autoria
1676,1390,Autoria
1677,1391,Autoria
1678,1392,Autoria
1669,1393,Autoria
1679,1394,Autoria
1680,1395,Autoria
1681,1396,Autoria
1682,1397,Autoria
1683,1398,Autoria
1684,1399,Autoria
1685,1400,Autoria
1686,1401,Autoria
1687,1402,Autoria
1688,1403,Autoria
1689,1403,Autoria
1690,1403,Autoria
1691,1403,Autoria
1692,1404,Autoria
1693,1404,Autoria
1679,1405,Autoria
1694,1406,Autoria
1695,1407,Autoria
1523,1408,Autoria
1696,1409,Autoria
1515,1410,Autoria
1697,1411,Autoria
1698,1412,Autoria
1699,1413,Autoria
1700,1414,Autoria
1701,1414,Autoria
1702,1415,Autoria
1703,1416,Autoria
1704,1416,Autoria
1705,1417,Autoria
1706,1418,Autoria
1707,1418,Autoria
1708,1419,Autoria
1709,1420,Autoria
1710,1421,Autoria
1711,1422,Autoria
1712,1423,Autoria
1531,1424,Autoria
1713,1424,Autoria
1532,1424,Autoria
1714,1425,Autoria
1547,1426,Autoria
1683,1427,Autoria
1715,1428,Autoria
1531,1429,Autoria
1532,1429,Autoria
1632,1430,Autoria
1716,1431,Autoria
1674,1431,Autoria
1567,1431,Autoria
1717,1432,Autoria
1718,1433,Autoria
1719,1434,Autoria
1720,1435,Autoria
1721,1435,Autoria
1722,1436,Autoria
1723,1437,Autoria
1724,1438,Autoria
1725,1439,Autoria
1664,1440,Autoria
1726,1441,Autoria
1727,1442,Autoria
1728,1443,Autoria
1729,1444,Autoria
1555,1445,Autoria
1730,1445,Autoria
1731,1446,Autoria
1732,1447,Autoria
1733,1448,Autoria
1734,1449,Autoria
1735,1450,Autoria
1523,1451,Autoria
1508,1452,Autoria
1736,1453,Autoria
1623,1454,Autoria
1697,1455,Autoria
1737,1456,Autoria
1738,1457,Autoria
1739,1458,Autoria
1740,1459,Autoria
1741,1460,Autoria
1742,1461,Autoria
1743,1462,Autoria
1744,1463,Autoria
1745,1464,Autoria
1746,1465,Autoria
1747,1466,Autoria
1748,1467,Autoria
1749,1468,Autoria
1750,1469,Autoria
1751,1470,Autoria
1752,1471,Autoria
1753,1471,Autoria
1623,1472,Autoria
1754,1472,Autoria
1755,1473,Autoria
1756,1473,Autoria
1757,1473,Autoria
1758,1474,Autoria
1759,1474,Autoria
1760,1474,Autoria
1649,1475,Autoria
1761,1476,Autoria
1531,1477,Autoria
1532,1477,Autoria
1762,1478,Autoria
1763,1479,Autoria
1703,1480,Autoria
1643,1481,Autoria
1764,1481,Autoria
1765,1481,Autoria
1766,1481,Autoria
1767,1482,Autoria
1768,1483,Autoria
1510,1484,Autoria
1769,1485,Autoria
1547,1486,Autoria
1770,1487,Autoria
1523,1488,Autoria
1771,1489,Autoria
1772,1490,Autoria
1773,1491,Autoria
1774,1492,Autoria
1775,1493,Autoria
1776,1493,Autoria
1777,1494,Autoria
1778,1495,Autoria
1779,1496,Autoria
1780,1497,Autoria
1781,1498,Autoria
1579,1499,Autoria
1782,1500,Autoria
1599,1501,Autoria
1674,1502,Autoria
1783,1503,Autoria
1784,1504,Autoria
1785,1505,Autoria
1664,1506,Autoria
1786,1507,Autoria
1787,1508,Autoria
1788,1509,Autoria
1704,1510,Autoria
1604,1511,Autoria
1789,1512,Autoria
1790,1513,Autoria
1527,1514,Autoria
1614,1515,Autoria
1548,1516,Autoria
1791,1516,Autoria
1631,1516,Autoria
1647,1517,Autoria
1762,1517,Autoria
1792,1518,Autoria
1793,1518,Autoria
1794,1518,Autoria
1795,1519,Autoria
1796,1520,Autoria
1797,1521,Autoria
1798,1522,Autoria
1799,1522,Autoria
1800,1522,Autoria
1801,1523,Autoria
1716,1524,Autoria
1802,1525,Autoria
1803,1526,Autoria
1804,1527,Autoria
1532,1528,Autoria
1805,1528,Autoria
1806,1529,Autoria
1807,1530,Autoria
1614,1531,Autoria
1808,1532,Autoria
1809,1533,Autoria
1512,1534,Autoria
1614,1535,Autoria
1810,1535,Autoria
1811,1536,Autoria
1812,1537,Autoria
1813,1538,Autoria
1814,1539,Autoria
1815,1540,Autoria
1816,1540,Autoria
1817,1541,Autoria
1818,1541,Autoria
1819,1541,Autoria
